address,addressgrowth,column,columngrowth,row,rowgrowth,time,timegrowth,delay
-24383488.0,-0.34606378243848385,-512.0,-32.0,-2976.0,-0.3460062783397279,5000.0,0.00025480952987641737,198750.0
-24383488.0,-0.34606378243848385,-512.0,-32.0,-2976.0,-0.3460062783397279,5000.0,0.00025480952987641737,198750.0
-17442368.0,-0.32899481284849097,824.0,0.9809523809523808,-2130.0,-0.3291608715808994,5000.0,0.0002547446185199338,241250.0
-17442368.0,-0.32899481284849097,824.0,0.9809523809523808,-2130.0,-0.3291608715808994,5000.0,0.0002547446185199338,241250.0
-50482560.0,-19.917430497689573,-432.0,-1.0588235294117647,-6162.0,-19.94174757281553,5000.0,0.00025467974022666496,283750.0
-50482560.0,-19.917430497689573,-432.0,-1.0588235294117647,-6162.0,-19.94174757281553,5000.0,0.00025467974022666496,283750.0
106381824.0,0.9767290175982288,64.0,0.13559322033898305,12986.0,0.9767581797668295,5000.0,0.0002546148949713558,326250.0
106381824.0,0.9767290175982288,64.0,0.13559322033898305,12986.0,0.9767581797668295,5000.0,0.0002546148949713558,326250.0
-5533440.0,-0.05352370587590746,544.0,0.5354330708661418,-676.0,-0.05357001347174895,5000.0,0.0002545500827287769,368750.0
-5533440.0,-0.05352370587590746,544.0,0.5354330708661418,-676.0,-0.05357001347174895,5000.0,0.0002545500827287769,368750.0
8412608.0,0.07524991327027729,-72.0,-0.07627118644067797,1027.0,0.07526014949435733,32500.0,0.0016518424396442185,411250.0
8412608.0,0.07524991327027729,-72.0,-0.07627118644067797,1027.0,0.07526014949435733,32500.0,0.0016518424396442185,411250.0
-53847872.0,-0.9292493204908592,-232.0,-0.3258426966292135,-6573.0,-0.9293086384843772,47500.0,0.002408416782862213,426250.0
64.0,1.0577768281292476e-06,8.0,0.010101010101010102,0.0,0.0,47500.0,0.002226127709431752,426250.0
64.0,1.0577757092386131e-06,8.0,0.01,0.0,0.0,47500.0,0.002221183072246902,383750.0
64.0,1.0577757092386131e-06,8.0,0.01,0.0,0.0,47500.0,0.002221183072246902,383750.0
64.0,1.0577745903503455e-06,8.0,0.0099009900990099,0.0,0.0,47500.0,0.0022162603522687513,341250.0
64.0,1.0577745903503455e-06,8.0,0.0099009900990099,0.0,0.0,47500.0,0.0022162603522687513,341250.0
64.0,1.057773471464445e-06,8.0,0.00980392156862745,0.0,0.0,47500.0,0.002211359404096834,298750.0
64.0,1.057773471464445e-06,8.0,0.00980392156862745,0.0,0.0,47500.0,0.002211359404096834,298750.0
64.0,1.0577723525809116e-06,8.0,0.009708737864077669,0.0,0.0,47500.0,0.0022064800836139823,256250.0
64.0,1.0577723525809116e-06,8.0,0.009708737864077669,0.0,0.0,47500.0,0.0022064800836139823,256250.0
64.0,1.0577712336997456e-06,8.0,0.009615384615384616,0.0,0.0,47500.0,0.00220162224797219,213750.0
64.0,1.0577712336997456e-06,8.0,0.009615384615384616,0.0,0.0,47500.0,0.00220162224797219,213750.0
64.0,1.0577701148209459e-06,8.0,0.009523809523809523,0.0,0.0,47500.0,0.00219678575557868,171250.0
64.0,1.0577701148209459e-06,8.0,0.009523809523809523,0.0,0.0,47500.0,0.00219678575557868,171250.0
64.0,1.0577689959445135e-06,8.0,0.009433962264150943,0.0,0.0,47500.0,0.0021919704660821413,128750.0
64.0,1.0577689959445135e-06,8.0,0.009433962264150943,0.0,0.0,47500.0,0.0021919704660821413,128750.0
64.0,1.0577678770704485e-06,8.0,0.009345794392523364,0.0,0.0,47500.0,0.0021871762403591574,86250.0
64.0,1.0577678770704485e-06,8.0,0.009345794392523364,0.0,0.0,47500.0,0.0021871762403591574,86250.0
64.0,1.05776675819875e-06,8.0,0.009259259259259259,0.0,0.0,5000.0,0.00023017608470479923,43750.0
57100736.0,0.4855351504551149,312.0,0.3305084745762712,6970.0,0.4855451062347614,5000.0,0.0002293314986813439,43750.0
-47724544.0,-0.6829581027639025,-768.0,-4.363636363636363,-5825.0,-0.6828839390386869,5000.0,0.000229278917803508,71250.0
-47724544.0,-0.6829581027639025,-768.0,-4.363636363636363,-5825.0,-0.6828839390386869,5000.0,0.000229278917803508,71250.0
-67474752.0,-28.06284436636589,344.0,0.6615384615384615,-8237.0,-28.112627986348123,5000.0,0.00022922636103151866,113750.0
-67474752.0,-28.06284436636589,344.0,0.6615384615384615,-8237.0,-28.112627986348123,5000.0,0.00022922636103151866,113750.0
90361280.0,0.9740807636478036,440.0,0.4583333333333333,11030.0,0.9741234655126734,5000.0,0.00022917382834880255,156250.0
90361280.0,0.9740807636478036,440.0,0.4583333333333333,11030.0,0.9741234655126734,5000.0,0.00022917382834880255,156250.0
-48466688.0,-1.0940806620319805,-352.0,-0.5789473684210527,-5916.0,-1.0941372295172924,5000.0,0.0002291213197388017,198750.0
-48466688.0,-1.0940806620319805,-352.0,-0.5789473684210527,-5916.0,-1.0941372295172924,5000.0,0.0002291213197388017,198750.0
30860032.0,0.4105964099594673,96.0,0.13636363636363635,3767.0,0.4106169609766732,5000.0,0.0002290688351849731,241250.0
30860032.0,0.4105964099594673,96.0,0.13636363636363635,3767.0,0.4106169609766732,5000.0,0.0002290688351849731,241250.0
-34408512.0,-0.8443697220315771,-264.0,-0.6,-4200.0,-0.8443908323281062,5000.0,0.00022901637467078896,283750.0
-34408512.0,-0.8443697220315771,-264.0,-0.6,-4200.0,-0.8443908323281062,5000.0,0.00022901637467078896,283750.0
74107008.0,0.6452080601833562,272.0,0.3820224719101124,9046.0,0.6452211126961483,5000.0,0.00022896393817973667,326250.0
74107008.0,0.6452080601833562,272.0,0.3820224719101124,9046.0,0.6452211126961483,5000.0,0.00022896393817973667,326250.0
16041344.0,0.12254760315749072,176.0,0.1981981981981982,1958.0,0.1225434973087996,5000.0,0.0002289115256953188,368750.0
16041344.0,0.12254760315749072,176.0,0.1981981981981982,1958.0,0.1225434973087996,5000.0,0.0002289115256953188,368750.0
-22499136.0,-0.20755709533778974,-488.0,-1.22,-2746.0,-0.2075272067714631,32500.0,0.0014857142857142855,411250.0
-22499136.0,-0.20755709533778974,-488.0,-1.22,-2746.0,-0.2075272067714631,32500.0,0.0014857142857142855,411250.0
-90270016.0,-4.979115847739139,-296.0,-2.8461538461538463,-11019.0,-4.9792137370085845,47500.0,0.002166723685711028,426250.0
64.0,7.143367383384528e-05,8.0,0.02127659574468085,0.0,0.0,47500.0,0.0021073646850044364,426250.0
64.0,7.142857142857143e-05,8.0,0.02083333333333333,0.0,0.0,47500.0,0.0021029330381848368,383750.0
64.0,7.142857142857143e-05,8.0,0.02083333333333333,0.0,0.0,47500.0,0.0021029330381848368,383750.0
64.0,7.142346975216056e-05,8.0,0.020408163265306117,0.0,0.0,47500.0,0.0020985199911641265,341250.0
64.0,7.142346975216056e-05,8.0,0.020408163265306117,0.0,0.0,47500.0,0.0020985199911641265,341250.0
64.0,7.141836880445651e-05,8.0,0.02,0.0,0.0,47500.0,0.0020941254270913697,298750.0
64.0,7.141836880445651e-05,8.0,0.02,0.0,0.0,47500.0,0.0020941254270913697,298750.0
64.0,7.141326858530314e-05,8.0,0.0196078431372549,0.0,0.0,47500.0,0.0020897492300923893,256250.0
64.0,7.141326858530314e-05,8.0,0.0196078431372549,0.0,0.0,47500.0,0.0020897492300923893,256250.0
64.0,7.140816909454442e-05,8.0,0.019230769230769232,0.0,0.0,47500.0,0.002085391285259576,213750.0
64.0,7.140816909454442e-05,8.0,0.019230769230769232,0.0,0.0,47500.0,0.002085391285259576,213750.0
64.0,7.140307033202428e-05,8.0,0.018867924528301886,0.0,0.0,47500.0,0.0020810514786418397,171250.0
64.0,7.140307033202428e-05,8.0,0.018867924528301886,0.0,0.0,47500.0,0.0020810514786418397,171250.0
64.0,7.139797229758674e-05,8.0,0.018518518518518517,0.0,0.0,47500.0,0.0020767296972346704,128750.0
64.0,7.139797229758674e-05,8.0,0.018518518518518517,0.0,0.0,47500.0,0.0020767296972346704,128750.0
64.0,7.139287499107589e-05,8.0,0.01818181818181818,0.0,0.0,47500.0,0.002072425828970332,86250.0
64.0,7.139287499107589e-05,8.0,0.01818181818181818,0.0,0.0,47500.0,0.002072425828970332,86250.0
64.0,7.138777841233581e-05,8.0,0.017857142857142856,0.0,0.0,5000.0,0.00021810250817884405,43750.0
28363968.0,0.9694309675782328,408.0,0.6891891891891891,3462.0,0.9694763371604592,5000.0,0.00021753317380900588,43750.0
70072000.0,0.7054438779487858,-296.0,-1.0,8554.0,0.7054845360824742,5000.0,0.00021748586341887777,71250.0
70072000.0,0.7054438779487858,-296.0,-1.0,8554.0,0.7054845360824742,5000.0,0.00021748586341887777,71250.0
-89157312.0,-8.764063817204978,552.0,0.6509433962264151,-10884.0,-8.770346494762288,5000.0,0.00021743857360295715,113750.0
-89157312.0,-8.764063817204978,552.0,0.6509433962264151,-10884.0,-8.770346494762288,5000.0,0.00021743857360295715,113750.0
77807424.0,0.8843714423926762,-24.0,-0.029126213592233014,9498.0,0.8844398919824937,5000.0,0.0002173913043478261,156250.0
77807424.0,0.8843714423926762,-24.0,-0.029126213592233014,9498.0,0.8844398919824937,5000.0,0.0002173913043478261,156250.0
32695872.0,0.27093851826081056,-824.0,-inf,3992.0,0.2709931437105424,5000.0,0.00021734405564007825,198750.0
32695872.0,0.27093851826081056,-824.0,-inf,3992.0,0.2709931437105424,5000.0,0.00021734405564007825,198750.0
-119496576.0,-101.28751220570685,16.0,1.0,-14587.0,-101.29861111111113,5000.0,0.000217296827466319,241250.0
-119496576.0,-101.28751220570685,16.0,1.0,-14587.0,-101.29861111111113,5000.0,0.000217296827466319,241250.0
4441472.0,0.7901220511886329,176.0,0.9166666666666666,542.0,0.7900874635568513,5000.0,0.0002172496198131653,283750.0
4441472.0,0.7901220511886329,176.0,0.9166666666666666,542.0,0.7900874635568513,5000.0,0.0002172496198131653,283750.0
30080128.0,0.8425481415618267,-112.0,-1.4,3672.0,0.8425883432767325,5000.0,0.00021720243266724586,326250.0
30080128.0,0.8425481415618267,-112.0,-1.4,3672.0,0.8425883432767325,5000.0,0.00021720243266724586,326250.0
31801024.0,0.4711095309203821,-40.0,-1.0,3882.0,0.471116504854369,5000.0,0.00021715526601520088,368750.0
31801024.0,0.4711095309203821,-40.0,-1.0,3882.0,0.471116504854369,5000.0,0.00021715526601520088,368750.0
64.0,9.481135384924616e-07,8.0,0.16666666666666666,0.0,0.0,32500.0,0.0014095196790632116,411250.0
64.0,9.481135384924616e-07,8.0,0.16666666666666666,0.0,0.0,32500.0,0.0014095196790632116,411250.0
64.0,9.48112639574032e-07,8.0,0.14285714285714285,0.0,0.0,47500.0,0.002055832070980307,383750.0
64.0,9.48112639574032e-07,8.0,0.14285714285714285,0.0,0.0,47500.0,0.002055832070980307,383750.0
64.0,9.481117406573069e-07,8.0,0.125,0.0,0.0,47500.0,0.0020516142965122555,341250.0
64.0,9.481117406573069e-07,8.0,0.125,0.0,0.0,47500.0,0.0020516142965122555,341250.0
64.0,9.481108417422865e-07,8.0,0.1111111111111111,0.0,0.0,47500.0,0.0020474137931034485,298750.0
64.0,9.481108417422865e-07,8.0,0.1111111111111111,0.0,0.0,47500.0,0.0020474137931034485,298750.0
64.0,9.481099428289705e-07,8.0,0.1,0.0,0.0,47500.0,0.002043230454887623,256250.0
64.0,9.481099428289705e-07,8.0,0.1,0.0,0.0,47500.0,0.002043230454887623,256250.0
64.0,9.48109043917359e-07,8.0,0.09090909090909093,0.0,0.0,47500.0,0.0020390641768619874,213750.0
64.0,9.48109043917359e-07,8.0,0.09090909090909093,0.0,0.0,47500.0,0.0020390641768619874,213750.0
64.0,9.481081450074522e-07,8.0,0.08333333333333333,0.0,0.0,47500.0,0.0020349148548784407,171250.0
64.0,9.481081450074522e-07,8.0,0.08333333333333333,0.0,0.0,47500.0,0.0020349148548784407,171250.0
64.0,9.481072460992498e-07,8.0,0.07692307692307693,0.0,0.0,47500.0,0.0020307823856348865,128750.0
64.0,9.481072460992498e-07,8.0,0.07692307692307693,0.0,0.0,47500.0,0.0020307823856348865,128750.0
64.0,9.481063471927521e-07,8.0,0.07142857142857142,0.0,0.0,47500.0,0.002026666666666666,86250.0
64.0,9.481063471927521e-07,8.0,0.07142857142857142,0.0,0.0,47500.0,0.002026666666666666,86250.0
64.0,9.481054482879585e-07,8.0,0.06666666666666668,0.0,0.0,5000.0,0.00021328783192918845,43750.0
-5696.0,-8.438850571661013e-05,312.0,0.7222222222222222,-1.0,-0.00012137395314965407,5000.0,0.00021324234993069625,43750.0
-3815680.0,-0.05991803229262351,224.0,0.3414634146341464,-466.0,-0.05995111282645053,5000.0,0.00021319688732544505,71250.0
-3815680.0,-0.05991803229262351,224.0,0.3414634146341464,-466.0,-0.05995111282645053,5000.0,0.00021319688732544505,71250.0
10644864.0,0.1432175602229126,-592.0,-9.25,1300.0,0.14328226606414635,5000.0,0.00021315144410103377,113750.0
10644864.0,0.1432175602229126,-592.0,-9.25,1300.0,0.14328226606414635,5000.0,0.00021315144410103377,113750.0
-36994880.0,-0.9909790213386775,24.0,0.2727272727272727,-4516.0,-0.9910028527540048,5000.0,0.0002131060202450719,156250.0
-36994880.0,-0.9909790213386775,24.0,0.2727272727272727,-4516.0,-0.9910028527540048,5000.0,0.0002131060202450719,156250.0
503488.0,0.01330741879717308,472.0,0.8428571428571429,61.0,0.013209181463837158,5000.0,0.0002130606157451795,198750.0
503488.0,0.01330741879717308,472.0,0.8428571428571429,61.0,0.013209181463837158,5000.0,0.0002130606157451795,198750.0
62081344.0,0.6213323768011043,296.0,0.3457943925233645,7578.0,0.6213512627090849,5000.0,0.00021301523058898708,241250.0
62081344.0,0.6213323768011043,296.0,0.3457943925233645,7578.0,0.6213512627090849,5000.0,0.00021301523058898708,241250.0
64.0,6.40534564526171e-07,8.0,0.009259259259259259,0.0,0.0,5000.0,0.0002129698647641359,283750.0
64.0,6.405333336749512e-07,8.0,0.009009009009009007,0.0,0.0,32500.0,0.0013818027210884356,283750.0
64.0,6.405329233922625e-07,8.0,0.008928571428571428,0.0,0.0,47500.0,0.002015487429723136,256250.0
64.0,6.405329233922625e-07,8.0,0.008928571428571428,0.0,0.0,47500.0,0.002015487429723136,256250.0
64.0,6.405325131100992e-07,8.0,0.008849557522123894,0.0,0.0,47500.0,0.002011433410967605,213750.0
64.0,6.405325131100992e-07,8.0,0.008849557522123894,0.0,0.0,47500.0,0.002011433410967605,213750.0
64.0,6.405321028284618e-07,8.0,0.008771929824561403,0.0,0.0,47500.0,0.0020073956682514532,171250.0
64.0,6.405321028284618e-07,8.0,0.008771929824561403,0.0,0.0,47500.0,0.0020073956682514532,171250.0
64.0,6.405316925473498e-07,8.0,0.008695652173913044,0.0,0.0,47500.0,0.0020033741037536906,128750.0
64.0,6.405316925473498e-07,8.0,0.008695652173913044,0.0,0.0,47500.0,0.0020033741037536906,128750.0
64.0,6.405312822667633e-07,8.0,0.008620689655172414,0.0,0.0,47500.0,0.001999368620435652,86250.0
64.0,6.405312822667633e-07,8.0,0.008620689655172414,0.0,0.0,47500.0,0.001999368620435652,86250.0
64.0,6.405308719867026e-07,8.0,0.008547008547008548,0.0,0.0,5000.0,0.00021041557075223566,43750.0
64.0,6.405263589407231e-07,-1016.0,-inf,1.0,8.198737394441256e-05,5000.0,0.0002099296735593576,43750.0
64.0,6.405259486669695e-07,8.0,1.0,0.0,0.0,5000.0,0.000209885612341274,71250.0
64.0,6.405226664958607e-07,8.0,0.1111111111111111,0.0,0.0,32500.0,0.0013604018417748011,71250.0
64.0,6.40522256226837e-07,8.0,0.1,0.0,0.0,5000.0,0.00020924879681941832,43750.0
-4224.0,-4.227622903723575e-05,496.0,0.8493150684931506,-1.0,-8.199409642505738e-05,5000.0,0.00020916126333403052,43750.0
-8261888.0,-0.0901437011764098,-544.0,-13.6,-1008.0,-0.0900965319985699,5000.0,0.00020911752404851529,71250.0
-8261888.0,-0.0901437011764098,-544.0,-13.6,-1008.0,-0.0900965319985699,5000.0,0.00020911752404851529,71250.0
-396224.0,-0.004341886192226824,648.0,0.9418604651162792,-49.0,-0.004398958613879163,5000.0,0.00020907380305247748,113750.0
-396224.0,-0.004341886192226824,648.0,0.9418604651162792,-49.0,-0.004398958613879163,5000.0,0.00020907380305247748,113750.0
-23411520.0,-0.3450752919846086,152.0,0.18095238095238092,-2858.0,-0.345127400072455,5000.0,0.00020903010033444816,156250.0
-23411520.0,-0.3450752919846086,152.0,0.18095238095238092,-2858.0,-0.345127400072455,5000.0,0.00020903010033444816,156250.0
-64966784.0,-22.574465719305266,-528.0,-1.6923076923076923,-7930.0,-22.592592592592588,5000.0,0.0002089864158829676,198750.0
-64966784.0,-22.574465719305266,-528.0,-1.6923076923076923,-7930.0,-22.592592592592588,5000.0,0.0002089864158829676,198750.0
48424064.0,0.943902953244352,144.0,0.3157894736842105,5911.0,0.9439476205685084,5000.0,0.00020894274968658591,241250.0
48424064.0,0.943902953244352,144.0,0.3157894736842105,5911.0,0.9439476205685084,5000.0,0.00020894274968658591,241250.0
80143360.0,0.6097087737902741,128.0,0.2191780821917808,9783.0,0.6097226550327205,5000.0,0.0002088991017338625,283750.0
80143360.0,0.6097087737902741,128.0,0.2191780821917808,9783.0,0.6097226550327205,5000.0,0.0002088991017338625,283750.0
-18982400.0,-0.16878808900128786,-192.0,-0.4897959183673469,-2317.0,-0.16877913752913756,5000.0,0.00020885547201336674,326250.0
-18982400.0,-0.16878808900128786,-192.0,-0.4897959183673469,-2317.0,-0.16877913752913756,5000.0,0.00020885547201336674,326250.0
-105126400.0,-14.329207121858454,192.0,0.3287671232876712,-12833.0,-14.338547486033521,5000.0,0.0002088118605136772,368750.0
-105126400.0,-14.329207121858454,192.0,0.3287671232876712,-12833.0,-14.338547486033521,5000.0,0.0002088118605136772,368750.0
14042688.0,0.6568387965873372,200.0,0.2551020408163265,1714.0,0.6569566883863549,32500.0,0.0013554373892190597,411250.0
14042688.0,0.6568387965873372,200.0,0.2551020408163265,1714.0,0.6569566883863549,32500.0,0.0013554373892190597,411250.0
10952192.0,0.33874792647344104,-64.0,-0.08888888888888889,1337.0,0.3388241256969083,47500.0,0.001977107180020812,426250.0
64.0,9.080128501978559e-07,8.0,0.008196721311475409,0.0,0.0,47500.0,0.0018188780394409344,426250.0
64.0,9.080120257112684e-07,8.0,0.008130081300813009,0.0,0.0,47500.0,0.0018155757286192071,383750.0
64.0,9.080120257112684e-07,8.0,0.008130081300813009,0.0,0.0,47500.0,0.0018155757286192071,383750.0
64.0,9.080112012261783e-07,8.0,0.008064516129032258,0.0,0.0,47500.0,0.0018122853872567727,341250.0
64.0,9.080112012261783e-07,8.0,0.008064516129032258,0.0,0.0,47500.0,0.0018122853872567727,341250.0
64.0,9.080103767425856e-07,8.0,0.008,0.0,0.0,47500.0,0.0018090069503951245,298750.0
64.0,9.080103767425856e-07,8.0,0.008,0.0,0.0,47500.0,0.0018090069503951245,298750.0
64.0,9.080095522604898e-07,8.0,0.007936507936507936,0.0,0.0,47500.0,0.0018057403535449532,256250.0
64.0,9.080095522604898e-07,8.0,0.007936507936507936,0.0,0.0,47500.0,0.0018057403535449532,256250.0
64.0,9.080087277798914e-07,8.0,0.007874015748031496,0.0,0.0,47500.0,0.0018024855326819085,213750.0
64.0,9.080087277798914e-07,8.0,0.007874015748031496,0.0,0.0,47500.0,0.0018024855326819085,213750.0
64.0,9.080079033007904e-07,-1016.0,-inf,1.0,0.00011622501162250117,47500.0,0.0017992424242424246,171250.0
64.0,9.080079033007904e-07,-1016.0,-inf,1.0,0.00011622501162250117,47500.0,0.0017992424242424246,171250.0
64.0,9.080070788231865e-07,8.0,1.0,0.0,0.0,47500.0,0.0017960109651195765,156250.0
64.0,9.080070788231865e-07,8.0,1.0,0.0,0.0,47500.0,0.0017960109651195765,156250.0
64.0,9.080062543470801e-07,8.0,0.5,0.0,0.0,47500.0,0.0017927910926589922,113750.0
64.0,9.080062543470801e-07,8.0,0.5,0.0,0.0,47500.0,0.0017927910926589922,113750.0
64.0,9.080054298724706e-07,8.0,0.3333333333333333,0.0,0.0,5000.0,0.00018867924528301886,71250.0
64.0,9.080004830562568e-07,8.0,0.1111111111111111,0.0,0.0,32500.0,0.0012237597665442908,71250.0
64.0,9.079996585921284e-07,8.0,0.1,0.0,0.0,5000.0,0.00018823529411764707,43750.0
-3584.0,-5.084978157294719e-05,576.0,0.7272727272727273,-1.0,-0.0001162385214460072,5000.0,0.00018759966232060783,43750.0
25999680.0,0.26947758184259263,-216.0,-0.375,3174.0,0.2695083637598709,5000.0,0.00018756447528838038,71250.0
25999680.0,0.26947758184259263,-216.0,-0.375,3174.0,0.2695083637598709,5000.0,0.00018756447528838038,71250.0
-93065792.0,-27.244084309133488,440.0,0.4330708661417323,-11361.0,-27.310096153846153,5000.0,0.00018752930145335208,113750.0
-93065792.0,-27.244084309133488,440.0,0.4330708661417323,-11361.0,-27.310096153846153,5000.0,0.00018752930145335208,113750.0
73211904.0,0.9554209390876724,0.0,0.0,8937.0,0.9555222923126271,5000.0,0.00018749414080809974,156250.0
73211904.0,0.9554209390876724,0.0,0.0,8937.0,0.9555222923126271,5000.0,0.00018749414080809974,156250.0
-35476608.0,-0.8621018400003733,-656.0,-1.8222222222222224,-4330.0,-0.8620346406529962,5000.0,0.00018745899334520573,198750.0
-35476608.0,-0.8621018400003733,-656.0,-1.8222222222222224,-4330.0,-0.8620346406529962,5000.0,0.00018745899334520573,198750.0
80430720.0,0.6615346796026149,208.0,0.3661971830985916,9818.0,0.6615457179435348,5000.0,0.000187423859057258,241250.0
80430720.0,0.6615346796026149,208.0,0.3661971830985916,9818.0,0.6615457179435348,5000.0,0.000187423859057258,241250.0
-119387072.0,-54.39185327735013,392.0,0.4083333333333333,-14574.0,-54.58426966292135,5000.0,0.00018738873793685,283750.0
-119387072.0,-54.39185327735013,392.0,0.4083333333333333,-14574.0,-54.58426966292135,5000.0,0.00018738873793685,283750.0
131656768.0,0.9836016740674934,-632.0,-1.9268292682926829,16072.0,0.9836587306444704,5000.0,0.00018735362997658082,326250.0
131656768.0,0.9836016740674934,-632.0,-1.9268292682926829,16072.0,0.9836587306444704,5000.0,0.00018735362997658082,326250.0
64.0,4.781408354267933e-07,8.0,0.023809523809523808,0.0,0.0,5000.0,0.00018731853516905494,368750.0
64.0,4.781406068082441e-07,8.0,0.02325581395348837,0.0,0.0,32500.0,0.0012160898035547241,368750.0
64.0,4.781403781899135e-07,8.0,0.022727272727272728,0.0,0.0,47500.0,0.0017742086095807266,341250.0
64.0,4.781403781899135e-07,8.0,0.022727272727272728,0.0,0.0,47500.0,0.0017742086095807266,341250.0
64.0,4.781401495718015e-07,8.0,0.022222222222222227,0.0,0.0,47500.0,0.0017710663683818046,298750.0
64.0,4.781401495718015e-07,8.0,0.022222222222222227,0.0,0.0,47500.0,0.0017710663683818046,298750.0
64.0,4.781399209539083e-07,8.0,0.021739130434782608,0.0,0.0,47500.0,0.0017679352377407648,256250.0
64.0,4.781399209539083e-07,8.0,0.021739130434782608,0.0,0.0,47500.0,0.0017679352377407648,256250.0
64.0,4.781396923362337e-07,8.0,0.02127659574468085,0.0,0.0,47500.0,0.0017648151588333645,213750.0
64.0,4.781396923362337e-07,8.0,0.02127659574468085,0.0,0.0,47500.0,0.0017648151588333645,213750.0
64.0,4.781394637187775e-07,8.0,0.02083333333333333,0.0,0.0,47500.0,0.001761706073249884,171250.0
64.0,4.781394637187775e-07,8.0,0.02083333333333333,0.0,0.0,47500.0,0.001761706073249884,171250.0
64.0,4.7813923510154e-07,8.0,0.020408163265306117,0.0,0.0,47500.0,0.0017586079229914846,128750.0
64.0,4.7813923510154e-07,8.0,0.020408163265306117,0.0,0.0,47500.0,0.0017586079229914846,128750.0
64.0,4.781390064845212e-07,8.0,0.02,0.0,0.0,47500.0,0.001755520650466599,86250.0
64.0,4.781390064845212e-07,8.0,0.02,0.0,0.0,47500.0,0.001755520650466599,86250.0
64.0,4.78138777867721e-07,8.0,0.0196078431372549,0.0,0.0,5000.0,0.00018475750577367207,43750.0
-85594496.0,-1.7737445060118886,464.0,0.6744186046511628,-10449.0,-1.7740237691001697,5000.0,0.0001843487879067195,43750.0
-3785664.0,-0.08512711285088256,-120.0,-0.2112676056338028,-462.0,-0.08511422254974207,5000.0,0.00018431480969495901,71250.0
-3785664.0,-0.08512711285088256,-120.0,-0.2112676056338028,-462.0,-0.08511422254974207,5000.0,0.00018431480969495901,71250.0
15655424.0,0.2603763181620295,64.0,0.10126582278481013,1911.0,0.2603896988690557,5000.0,0.0001842808440062656,113750.0
15655424.0,0.2603763181620295,64.0,0.10126582278481013,1911.0,0.2603896988690557,5000.0,0.0001842808440062656,113750.0
-42647424.0,-2.439962651727358,16.0,0.02469135802469136,-5206.0,-2.440693858415377,5000.0,0.0001842468908337172,156250.0
-42647424.0,-2.439962651727358,16.0,0.02469135802469136,-5206.0,-2.440693858415377,5000.0,0.0001842468908337172,156250.0
20925696.0,0.5448773391060028,-608.0,-15.2,2555.0,0.5450085324232082,5000.0,0.00018421295017039696,198750.0
20925696.0,0.5448773391060028,-608.0,-15.2,2555.0,0.5450085324232082,5000.0,0.00018421295017039696,198750.0
20871168.0,0.35210396240043795,768.0,0.9504950495049505,2547.0,0.3520387007601935,5000.0,0.00018417902200939317,241250.0
20871168.0,0.35210396240043795,768.0,0.9504950495049505,2547.0,0.3520387007601935,5000.0,0.00018417902200939317,241250.0
52662016.0,0.4704586841240119,-544.0,-2.060606060606061,6429.0,0.4705064402810305,5000.0,0.00018414510634379893,283750.0
52662016.0,0.4704586841240119,-544.0,-2.060606060606061,6429.0,0.4705064402810305,5000.0,0.00018414510634379893,283750.0
-109258688.0,-40.78472454488986,-248.0,-15.5,-13337.0,-40.785932721712534,5000.0,0.0001841112031667127,326250.0
-109258688.0,-40.78472454488986,-248.0,-15.5,-13337.0,-40.785932721712534,5000.0,0.0001841112031667127,326250.0
13051392.0,0.8296973790207741,192.0,0.9230769230769232,1593.0,0.8296875,5000.0,0.00018407731247123792,368750.0
13051392.0,0.8296973790207741,192.0,0.9230769230769232,1593.0,0.8296875,5000.0,0.00018407731247123792,368750.0
93137856.0,0.8555105184105252,376.0,0.6438356164383562,11369.0,0.8555196026789074,32500.0,0.001195072623644052,411250.0
93137856.0,0.8555105184105252,376.0,0.6438356164383562,11369.0,0.8555196026789074,32500.0,0.001195072623644052,411250.0
-42151936.0,-0.6318093781806357,-512.0,-7.111111111111112,-5145.0,-0.6317534381139489,47500.0,0.001743599155730935,426250.0
64.0,1.003457915978462e-06,8.0,0.013513513513513514,0.0,0.0,47500.0,0.0017375400091449475,426250.0
64.0,1.003456909051683e-06,8.0,0.013333333333333334,0.0,0.0,47500.0,0.0017345262004747125,383750.0
64.0,1.003456909051683e-06,8.0,0.013333333333333334,0.0,0.0,47500.0,0.0017345262004747125,383750.0
64.0,1.003455902126925e-06,8.0,0.013157894736842105,0.0,0.0,47500.0,0.0017315228287615055,341250.0
64.0,1.003455902126925e-06,8.0,0.013157894736842105,0.0,0.0,47500.0,0.0017315228287615055,341250.0
64.0,1.003454895204188e-06,8.0,0.012987012987012988,0.0,0.0,47500.0,0.0017285298398835515,298750.0
64.0,1.003454895204188e-06,8.0,0.012987012987012988,0.0,0.0,47500.0,0.0017285298398835515,298750.0
64.0,1.0034538882834715e-06,8.0,0.01282051282051282,0.0,0.0,47500.0,0.0017255471800926346,256250.0
64.0,1.0034538882834715e-06,8.0,0.01282051282051282,0.0,0.0,47500.0,0.0017255471800926346,256250.0
64.0,1.0034528813647765e-06,8.0,0.012658227848101266,0.0,0.0,47500.0,0.0017225747960108793,213750.0
64.0,1.0034528813647765e-06,8.0,0.012658227848101266,0.0,0.0,47500.0,0.0017225747960108793,213750.0
