Addressdiff,addressgrowth,Columndiff,columngrowth,Rowdiff,rowgrowth,timediff,timegrowth,delay
78691136.0,0.8192694899409443,872.0,0.9478260869565217,9605.0,0.8192596383486864,47500.0,0.0007007191591370091,426250.0
-37102976.0,-0.6294252339441921,-176.0,-0.23655913978494625,-4529.0,-0.6294649061848506,47500.0,0.0007002284956143584,426250.0
31412928.0,0.3476407343400289,-424.0,-1.325,3835.0,0.34768812330009063,47500.0,0.0006997385187640408,426250.0
8508864.0,0.08606184106869942,696.0,0.6850393700787402,1038.0,0.08601259529333775,47500.0,0.0006992492271455911,426250.0
-68406720.0,-2.2456069213573793,-440.0,-0.7638888888888888,-8350.0,-2.2458310919849382,47500.0,0.00069876061932257,426250.0
6680256.0,0.17985371022908392,-552.0,-23.0,816.0,0.1799735333039259,47500.0,0.0006982726938625505,426250.0
6201472.0,0.14307503990384687,16.0,0.4,757.0,0.14307314307314306,47500.0,0.0006977854493371038,426250.0
21163712.0,0.32807936218172584,472.0,0.921875,2583.0,0.32804165608331215,47500.0,0.0006972988843217851,426250.0
24730112.0,0.2771253004997332,-192.0,-0.6,3019.0,0.27715046360047735,47500.0,0.0006968129973961199,426250.0
-38512320.0,-0.7592270394870482,-216.0,-2.076923076923077,-4701.0,-0.7592054263565892,47500.0,0.0006963277871435902,426250.0
-37022400.0,-2.701714974266045,680.0,0.8673469387755102,-4520.0,-2.7033492822966507,47500.0,0.0006958432521516206,426250.0
7901120.0,0.3657178236153201,-520.0,-1.9696969696969697,965.0,0.36594615092908606,47500.0,0.0006953593910115649,426250.0
99485440.0,0.8215836015198499,224.0,0.45901639344262296,12144.0,0.8215952912522834,47500.0,0.0006948762023186922,426250.0
-110067520.0,-9.985861436269046,24.0,0.046875,-13436.0,-9.989591078066914,47500.0,0.0006943936846721731,426250.0
68563648.0,0.8615040557895219,-424.0,-4.818181818181818,8370.0,0.8615542974781266,47500.0,0.0006939118366750666,426250.0
27776320.0,0.2587157593041222,680.0,0.8854166666666666,3390.0,0.25867989317054557,47500.0,0.0006934306569343065,426250.0
-41031936.0,-0.6185995530734881,224.0,0.22580645161290322,-5009.0,-0.6187005928853755,47500.0,0.0006929501440606879,426250.0
-30892608.0,-0.8717426835104702,-72.0,-0.0782608695652174,-3771.0,-0.871907514450867,47500.0,0.0006924702966688534,426250.0
57073856.0,0.6169371854881446,24.0,0.025423728813559324,6967.0,0.6169854764434998,47500.0,0.0006919911133772809,426250.0
11028032.0,0.1065102326791762,-824.0,-6.866666666666666,1347.0,0.10657488725373843,47500.0,0.0006915125928082691,426250.0
-57453184.0,-1.2466390131384348,688.0,0.8514851485148515,-7014.0,-1.2469333333333332,47500.0,0.0006910347335879251,426250.0
61612096.0,0.5720791067215755,8.0,0.00980392156862745,7521.0,0.572113190324053,47500.0,0.000690557534346151,426250.0
64.0,5.942508606238089e-07,8.0,0.009708737864077669,0.0,0.0,47500.0,0.0006900809937166309,426250.0
-128.0,-1.188503133785638e-06,-16.0,-0.019801980198019802,0.0,0.0,47500.0,0.0006896051103368176,383750.0
-61788032.0,-1.345837672213463,-496.0,-1.5897435897435896,-7542.0,-1.3458244111349036,47500.0,0.0006891298828479199,341250.0
-33574848.0,-2.721781222761798,520.0,0.625,-4099.0,-2.7235880398671095,47500.0,0.0006886553098948894,331250.0
95041216.0,0.8851184583281428,-296.0,-0.5522388059701493,11602.0,0.8851758602273594,47500.0,0.000688181390126408,331250.0
-9010624.0,-0.0916028398695617,72.0,0.11842105263157894,-1100.0,-0.09161322561838928,47500.0,0.0006877081221948748,331250.0
-13933312.0,-0.16502231547286972,160.0,0.20833333333333334,-1701.0,-0.1650494857364642,47500.0,0.0006872355047563931,331250.0
-45962624.0,-1.19475692815481,-688.0,-8.6,-5610.0,-1.194633730834753,47500.0,0.0006867635364707583,331250.0
17668864.0,0.314733450831876,864.0,0.9152542372881356,2156.0,0.31465265615878574,47500.0,0.0006862922160014448,331250.0
54049664.0,0.49051867340419353,-144.0,-0.18,6598.0,0.4905576208178439,5000.0,7.223606746848702e-05,331250.0
-99222400.0,-9.047855266997374,-112.0,-0.16279069767441862,-12112.0,-9.052316890881913,5000.0,7.223084979594785e-05,373750.0
89598720.0,0.8909522506411766,-672.0,-42.0,10938.0,0.8910068426197458,37500.0,0.0005414380594859948,416250.0
33123392.0,0.24776543253020872,392.0,0.9607843137254902,4043.0,0.24774802377596666,47500.0,0.0006853515131839988,426250.0
-47687936.0,-0.5545071698124441,-288.0,-2.4,-5821.0,-0.554486568870261,47500.0,0.0006848821281810973,426250.0
-66118976.0,-3.3256365684854337,856.0,0.8770491803278688,-8072.0,-3.327287716405606,47500.0,0.0006844133856849537,426250.0
18068160.0,0.4761073587817156,-424.0,-0.7681159420289855,2206.0,0.47625215889464595,47500.0,0.0006839452843772499,426250.0
58598208.0,0.6069336228805976,104.0,0.15853658536585366,7153.0,0.6069579974543912,47500.0,0.0006834778229432713,426250.0
-8071168.0,-0.09122355238887482,-256.0,-0.64,-985.0,-0.0912037037037037,47500.0,0.0006830110000718959,426250.0
-28876736.0,-0.48450847301103567,8.0,0.0196078431372549,-3525.0,-0.4845360824742268,47500.0,0.0006825448144555807,426250.0
49326784.0,0.4528432145580858,344.0,0.4574468085106383,6021.0,0.45284296028880866,47500.0,0.0006820792647903504,426250.0
-55974016.0,-1.0570542478256877,240.0,0.24193548387096775,-6833.0,-1.0572489555933777,47500.0,0.0006816143497757847,426250.0
31228352.0,0.37096593937191474,-968.0,-40.333333333333336,3813.0,0.37105877773452706,47500.0,0.0006811500681150068,426250.0
64.0,7.60264328701803e-07,8.0,0.25,0.0,0.0,47500.0,0.0006806864185146706,426250.0
64.0,7.60263750700393e-07,8.0,0.2,0.0,0.0,47500.0,0.0006802233996849492,383750.0
64.0,7.602631726998618e-07,8.0,0.16666666666666666,0.0,0.0,47500.0,0.0006797610103395227,341250.0
64.0,7.602625947002094e-07,8.0,0.14285714285714285,0.0,0.0,47500.0,0.0006792992491955667,298750.0
64.0,7.602620167014359e-07,8.0,0.125,0.0,0.0,47500.0,0.0006788381149737397,256250.0
64.0,7.602614387035414e-07,8.0,0.1111111111111111,0.0,0.0,47500.0,0.000678377606398172,213750.0
64.0,7.602608607065256e-07,8.0,0.1,0.0,0.0,47500.0,0.0006779177221964535,171250.0
64.0,7.602602827103887e-07,8.0,0.09090909090909091,0.0,0.0,47500.0,0.0006774584610996221,128750.0
64.0,7.602597047151306e-07,8.0,0.08333333333333333,0.0,0.0,47500.0,0.0006769998218421521,86250.0
64.0,7.602591267207515e-07,8.0,0.07692307692307693,0.0,0.0,5000.0,7.125806106815833e-05,43750.0
64.0,7.602585487272512e-07,8.0,0.07142857142857142,0.0,0.0,5000.0,7.125298371869322e-05,43750.0
64.0,7.602579707346297e-07,8.0,0.06666666666666667,0.0,0.0,5000.0,7.124790709272915e-05,43750.0
64.0,7.60257392742887e-07,8.0,0.0625,0.0,0.0,5000.0,7.12428311901115e-05,43750.0
64.0,7.602568147520233e-07,8.0,0.058823529411764705,0.0,0.0,5000.0,7.123775601068566e-05,43750.0
64.0,7.602562367620383e-07,8.0,0.05555555555555555,0.0,0.0,5000.0,7.123268155429712e-05,43750.0
64.0,7.602556587729322e-07,8.0,0.05263157894736842,0.0,0.0,5000.0,7.122760782079134e-05,43750.0
64.0,7.602550807847049e-07,8.0,0.05,0.0,0.0,5000.0,7.122253481001389e-05,43750.0
64.0,7.602545027973564e-07,8.0,0.047619047619047616,0.0,0.0,5000.0,7.121746252181035e-05,43750.0
-2752.0,-3.2692012353018996e-05,680.0,0.8018867924528302,-1.0,-9.732360097323601e-05,5000.0,7.121239095602635e-05,43750.0
39383616.0,0.3187325676253124,-440.0,-1.0784313725490196,4808.0,0.31876947556852087,5000.0,7.120732011250757e-05,71250.0
-97724032.0,-3.782011557028462,-208.0,-1.04,-11929.0,-3.782181357006975,5000.0,7.120224999109972e-05,113750.0
-18585664.0,-2.5623014752594058,248.0,0.5535714285714286,-2269.0,-2.5638418079096046,5000.0,7.119718059164857e-05,156250.0
98771392.0,0.9315867850509375,56.0,0.1111111111111111,12057.0,0.9316179879462216,5000.0,7.119211191399992e-05,198750.0
-23662528.0,-0.2872978105729063,-504.0,-inf,-2888.0,-0.2872488561766461,5000.0,7.118704395799964e-05,241250.0
14175360.0,0.14683751413747795,400.0,1.0,1730.0,0.1468092328581127,5000.0,7.118197672349361e-05,283750.0
-53894208.0,-1.26383112838715,120.0,0.23076923076923078,-6579.0,-1.2639769452449567,5000.0,7.117691021032777e-05,326250.0
65668032.0,0.6062883486333942,120.0,0.1875,8016.0,0.606308146131155,5000.0,7.11718444183481e-05,368750.0
-22561856.0,-0.2631129561089056,-136.0,-0.2698412698412698,-2754.0,-0.26311263972484955,32500.0,0.00046240307320196344,411250.0
24089152.0,0.21931358930494246,-440.0,-6.875,2941.0,0.2193466587112172,47500.0,0.0006753634521736039,426250.0
-62067904.0,-1.299281504673636,360.0,0.8490566037735849,-7577.0,-1.299434059338021,47500.0,0.0006749076442171072,426250.0
79007232.0,0.6231926857821334,448.0,0.5137614678899083,9644.0,0.6231987075928918,47500.0,0.0006744524511021973,426250.0
-73887872.0,-1.3970022180246875,-528.0,-1.5348837209302326,-9019.0,-1.396995043370508,47500.0,0.0006739978715856687,426250.0
64.0,1.2100501928820008e-06,8.0,0.022727272727272728,0.0,0.0,47500.0,0.0006735439044276649,426250.0
64.0,1.2100487286623033e-06,8.0,0.022222222222222223,0.0,0.0,47500.0,0.0006730905483916679,383750.0
64.0,1.2100472644461492e-06,8.0,0.021739130434782608,0.0,0.0,47500.0,0.0006726378022444861,341250.0
64.0,1.2100458002335388e-06,8.0,0.02127659574468085,0.0,0.0,47500.0,0.0006721856647562442,298750.0
64.0,1.210044336024472e-06,8.0,0.020833333333333332,0.0,0.0,47500.0,0.0006717341347003712,256250.0
64.0,1.2100428718189486e-06,8.0,0.02040816326530612,0.0,0.0,47500.0,0.0006712832108535896,213750.0
64.0,1.2100414076169687e-06,8.0,0.02,0.0,0.0,47500.0,0.0006708328919959043,171250.0
64.0,1.2100399434185323e-06,8.0,0.0196078431372549,0.0,0.0,47500.0,0.0006703831769105921,128750.0
64.0,1.2100384792236393e-06,8.0,0.019230769230769232,0.0,0.0,47500.0,0.0006699340643841896,86250.0
64.0,1.21003701503229e-06,8.0,0.018867924528301886,0.0,0.0,5000.0,7.051440256672426e-05,43750.0
64.0,1.2100355508444839e-06,8.0,0.018518518518518517,0.0,0.0,5000.0,7.050943063634761e-05,43750.0
64.0,1.2100340866602211e-06,8.0,0.01818181818181818,0.0,0.0,5000.0,7.05044594070575e-05,43750.0
64.0,1.210032622479502e-06,8.0,0.017857142857142856,0.0,0.0,5000.0,7.049948887870563e-05,43750.0
64.0,1.2100311583023262e-06,8.0,0.017543859649122806,0.0,0.0,5000.0,7.049451905114377e-05,43750.0
64.0,1.210029694128694e-06,8.0,0.017241379310344827,0.0,0.0,5000.0,7.048954992422373e-05,43750.0
64.0,1.2100282299586048e-06,8.0,0.01694915254237288,0.0,0.0,5000.0,7.048458149779735e-05,43750.0
64.0,1.2100267657920593e-06,8.0,0.016666666666666666,0.0,0.0,5000.0,7.047961377171653e-05,43750.0
64.0,1.2100253016290571e-06,8.0,0.01639344262295082,0.0,0.0,5000.0,7.047464674583319e-05,43750.0
64.0,1.210023837469598e-06,8.0,0.016129032258064516,0.0,0.0,5000.0,7.04696804199993e-05,43750.0
64.0,1.2100223733136826e-06,8.0,0.015873015873015872,0.0,0.0,5000.0,7.046471479406687e-05,43750.0
64.0,1.2100209091613102e-06,8.0,0.015625,0.0,0.0,5000.0,7.045974986788797e-05,43750.0
64.0,1.2100194450124814e-06,8.0,0.015384615384615385,0.0,0.0,5000.0,7.045478564131469e-05,43750.0
64.0,1.2100179808671958e-06,8.0,0.015151515151515152,0.0,0.0,5000.0,7.044982211419916e-05,43750.0
64.0,1.2100165167254533e-06,8.0,0.014925373134328358,0.0,0.0,5000.0,7.044485928639358e-05,43750.0
64.0,1.2100150525872541e-06,8.0,0.014705882352941176,0.0,0.0,5000.0,7.043989715775014e-05,43750.0
64.0,1.2100135884525983e-06,8.0,0.014492753623188406,0.0,0.0,5000.0,7.043493572812115e-05,43750.0
64.0,1.2100121243214856e-06,8.0,0.014285714285714285,0.0,0.0,5000.0,7.042997499735888e-05,43750.0
64.0,1.2100106601939163e-06,8.0,0.014084507042253521,0.0,0.0,5000.0,7.042501496531568e-05,43750.0
64.0,1.2100091960698901e-06,8.0,0.013888888888888888,0.0,0.0,5000.0,7.042005563184395e-05,43750.0
64.0,1.210007731949407e-06,8.0,0.0136986301369863,0.0,0.0,5000.0,7.041509699679612e-05,43750.0
64.0,1.2100062678324674e-06,8.0,0.013513513513513514,0.0,0.0,5000.0,7.041013906002464e-05,43750.0
64.0,1.2100048037190708e-06,8.0,0.013333333333333334,0.0,0.0,5000.0,7.040518182138205e-05,43750.0
64.0,1.2100033396092172e-06,8.0,0.013157894736842105,0.0,0.0,5000.0,7.04002252807209e-05,43750.0
64.0,1.210001875502907e-06,8.0,0.012987012987012988,0.0,0.0,5000.0,7.039526943789377e-05,43750.0
64.0,1.2100004114001398e-06,8.0,0.01282051282051282,0.0,0.0,5000.0,7.039031429275332e-05,43750.0
64.0,1.2099989473009158e-06,8.0,0.012658227848101266,0.0,0.0,5000.0,7.038535984515221e-05,43750.0
64.0,1.209997483205235e-06,8.0,0.0125,0.0,0.0,5000.0,7.038040609494317e-05,43750.0
64.0,1.209996019113097e-06,8.0,0.012345679012345678,0.0,0.0,5000.0,7.037545304197896e-05,43750.0
64.0,1.2099945550245024e-06,8.0,0.012195121951219513,0.0,0.0,5000.0,7.037050068611238e-05,43750.0
64.0,1.2099930909394508e-06,8.0,0.012048192771084338,0.0,0.0,5000.0,7.036554902719629e-05,43750.0
64.0,1.209991626857942e-06,8.0,0.011904761904761904,0.0,0.0,5000.0,7.036059806508355e-05,43750.0
64.0,1.2099901627799767e-06,8.0,0.011764705882352941,0.0,0.0,5000.0,7.035564779962712e-05,43750.0
64.0,1.209988698705554e-06,8.0,0.011627906976744186,0.0,0.0,5000.0,7.035069823067994e-05,43750.0
64.0,1.2099872346346745e-06,8.0,0.011494252873563218,0.0,0.0,5000.0,7.034574935809503e-05,43750.0
64.0,1.2099857705673381e-06,8.0,0.011363636363636364,0.0,0.0,5000.0,7.034080118172546e-05,43750.0
64.0,1.2099843065035447e-06,8.0,0.011235955056179775,0.0,0.0,5000.0,7.03358537014243e-05,43750.0
64.0,1.2099828424432941e-06,8.0,0.011111111111111112,0.0,0.0,5000.0,7.033090691704469e-05,43750.0
64.0,1.2099813783865865e-06,8.0,0.01098901098901099,0.0,0.0,5000.0,7.032596082843982e-05,43750.0
64.0,1.209979914333422e-06,8.0,0.010869565217391304,0.0,0.0,5000.0,7.032101543546289e-05,43750.0
64.0,1.2099784502838005e-06,8.0,0.010752688172043012,0.0,0.0,5000.0,7.031607073796716e-05,43750.0
64.0,1.2099769862377217e-06,8.0,0.010638297872340425,0.0,0.0,5000.0,7.031112673580594e-05,43750.0
64.0,1.209975522195186e-06,8.0,0.010526315789473684,0.0,0.0,5000.0,7.030618342883256e-05,43750.0
64.0,1.209974058156193e-06,8.0,0.010416666666666666,0.0,0.0,5000.0,7.030124081690041e-05,43750.0
64.0,1.2099725941207432e-06,8.0,0.010309278350515464,0.0,0.0,5000.0,7.029629889986293e-05,43750.0
64.0,1.2099711300888361e-06,8.0,0.01020408163265306,0.0,0.0,5000.0,7.029135767757355e-05,43750.0
64.0,1.209969666060472e-06,8.0,0.010101010101010102,0.0,0.0,5000.0,7.028641714988579e-05,43750.0
64.0,1.2099682020356505e-06,8.0,0.01,0.0,0.0,5000.0,7.028147731665319e-05,43750.0
64.0,1.209966738014372e-06,8.0,0.009900990099009901,0.0,0.0,5000.0,7.027653817772937e-05,43750.0
64.0,1.2099652739966363e-06,8.0,0.00980392156862745,0.0,0.0,5000.0,7.027159973296792e-05,43750.0
64.0,1.2099638099824434e-06,8.0,0.009708737864077669,0.0,0.0,5000.0,7.026666198222253e-05,43750.0
64.0,1.2099623459717934e-06,8.0,0.009615384615384616,0.0,0.0,5000.0,7.026172492534692e-05,43750.0
64.0,1.2099608819646862e-06,8.0,0.009523809523809525,0.0,0.0,5000.0,7.025678856219482e-05,43750.0
64.0,1.2099594179611216e-06,8.0,0.009433962264150943,0.0,0.0,5000.0,7.025185289262004e-05,43750.0
64.0,1.2099579539610998e-06,8.0,0.009345794392523364,0.0,0.0,5000.0,7.024691791647641e-05,43750.0
64.0,1.209956489964621e-06,8.0,0.009259259259259259,0.0,0.0,5000.0,7.024198363361782e-05,43750.0
64.0,1.2099550259716847e-06,8.0,0.009174311926605505,0.0,0.0,5000.0,7.023705004389816e-05,43750.0
-5824.0,-0.00011011803200925475,-728.0,-5.055555555555555,0.0,0.0,5000.0,7.02321171471714e-05,43750.0
78606208.0,0.5977889699641002,496.0,0.775,9595.0,0.5977820696529811,5000.0,7.022718494329155e-05,43750.0
-15080896.0,-0.12954536333494412,72.0,0.10112359550561797,-1841.0,-0.12955665024630542,5000.0,7.022225343211264e-05,71250.0
-29943936.0,-0.3462924516780833,-272.0,-0.6181818181818182,-3655.0,-0.34628138323069635,5000.0,7.021732261348875e-05,113750.0
-59828928.0,-2.2457335178298594,-344.0,-3.5833333333333335,-7303.0,-2.2456949569495697,5000.0,7.0212392487274e-05,156250.0
89671808.0,0.7709528499661603,272.0,0.7391304347826086,10946.0,0.7709536554444288,5000.0,7.020746305332257e-05,198750.0
-112309952.0,-28.05638959502454,296.0,0.4457831325301205,-13710.0,-28.09426229508197,5000.0,7.020253431148864e-05,241250.0
126215744.0,0.9692593582835136,200.0,0.23148148148148148,15407.0,0.9692985215476565,5000.0,7.019760626162648e-05,283750.0
-30288768.0,-0.30309989842488116,-368.0,-0.7419354838709677,-3697.0,-0.3030824725364814,5000.0,7.019267890359035e-05,326250.0
-43418048.0,-0.7682987183450943,-56.0,-0.12727272727272726,-5300.0,-0.7683386488837344,5000.0,7.01877522372346e-05,368750.0
-33290368.0,-1.4335969043950865,240.0,0.35294117647058826,-4064.0,-1.434015525758645,32500.0,0.000456012347411253,411250.0
20217472.0,0.46542170361039287,-48.0,-0.0759493670886076,2468.0,0.46548472274613356,47500.0,0.0006660356854909384,426250.0
39800064.0,0.4781414273752875,-608.0,-25.333333333333332,4859.0,0.4782009644720008,47500.0,0.000665592377215722,426250.0
48495808.0,0.36813178271223956,920.0,0.9745762711864406,5919.0,0.3680970149253731,47500.0,0.0006651496586732015,426250.0
-89625280.0,-2.1283795593369232,-600.0,-1.744186046511628,-10940.0,-2.1284046692607004,47500.0,0.0006647075286873776,426250.0
67661696.0,0.6163876964301643,496.0,0.5904761904761905,8259.0,0.6163892827822972,47500.0,0.0006642659860853756,426250.0
-23356864.0,-0.2702888257225087,-184.0,-0.2804878048780488,-2851.0,-0.27028820629503225,47500.0,0.0006638250296974355,426250.0
-41251136.0,-0.9133767998673614,-552.0,-5.3076923076923075,-5035.0,-0.9132958461817522,47500.0,0.0006633846583569009,426250.0
22946752.0,0.33690684257014525,120.0,0.5357142857142857,2801.0,0.33690161173923505,47500.0,0.0006629448709002093,426250.0
-28801664.0,-0.7327098604024136,176.0,0.44,-3516.0,-0.7328053355564819,47500.0,0.0006625056661668817,426250.0
72969472.0,0.6499006465102015,416.0,0.5098039215686274,8907.0,0.6499087924115287,47500.0,0.0006620670429995122,426250.0
64.0,5.700139596418716e-07,8.0,0.009708737864077669,0.0,0.0,47500.0,0.0006616290002437581,426250.0
64.0,5.700136347261427e-07,8.0,0.009615384615384616,0.0,0.0,47500.0,0.0006611915367483296,383750.0
64.0,5.700133098107841e-07,8.0,0.009523809523809525,0.0,0.0,47500.0,0.00066075465136498,341250.0
64.0,5.700129848957959e-07,8.0,0.009433962264150943,0.0,0.0,47500.0,0.0006603183429484951,298750.0
64.0,5.700126599811782e-07,8.0,0.009345794392523364,0.0,0.0,47500.0,0.0006598826103566839,256250.0
64.0,5.700123350669309e-07,8.0,0.009259259259259259,0.0,0.0,47500.0,0.0006594474524503679,213750.0
64.0,5.70012010153054e-07,8.0,0.009174311926605505,0.0,0.0,47500.0,0.0006590128680933718,171250.0
64.0,5.700116852395475e-07,8.0,0.00909090909090909,0.0,0.0,47500.0,0.000658578856152513,128750.0
64.0,5.700113603264113e-07,8.0,0.009009009009009009,0.0,0.0,47500.0,0.0006581454154975926,86250.0
64.0,5.700110354136456e-07,8.0,0.008928571428571428,0.0,0.0,5000.0,6.927366561601607e-05,43750.0
64.0,5.700107105012503e-07,8.0,0.008849557522123894,0.0,0.0,5000.0,6.926886710767845e-05,43750.0
64.0,5.700103855892255e-07,8.0,0.008771929824561403,0.0,0.0,5000.0,6.926406926406926e-05,43750.0
64.0,5.70010060677571e-07,8.0,0.008695652173913044,0.0,0.0,5000.0,6.925927208505038e-05,43750.0
64.0,5.700097357662869e-07,8.0,0.008620689655172414,0.0,0.0,5000.0,6.925447557048375e-05,43750.0
64.0,5.700094108553732e-07,8.0,0.008547008547008548,0.0,0.0,5000.0,6.92496797202313e-05,43750.0
64.0,5.7000908594483e-07,8.0,0.00847457627118644,0.0,0.0,5000.0,6.924488453415504e-05,43750.0
64.0,5.700087610346571e-07,8.0,0.008403361344537815,0.0,0.0,5000.0,6.924009001211702e-05,43750.0
64.0,5.700084361248546e-07,8.0,0.008333333333333333,0.0,0.0,5000.0,6.92352961539793e-05,43750.0
64.0,5.700081112154226e-07,8.0,0.008264462809917356,0.0,0.0,5000.0,6.9230502959604e-05,43750.0
64.0,5.700077863063609e-07,8.0,0.00819672131147541,0.0,0.0,5000.0,6.922571042885328e-05,43750.0
64.0,5.700074613976697e-07,8.0,0.008130081300813009,0.0,0.0,5000.0,6.922091856158932e-05,43750.0
64.0,5.700071364893488e-07,8.0,0.008064516129032258,0.0,0.0,5000.0,6.921612735767434e-05,43750.0
64.0,5.700068115813984e-07,8.0,0.008,0.0,0.0,5000.0,6.921133681697062e-05,43750.0
64.0,5.700064866738184e-07,8.0,0.007936507936507936,0.0,0.0,5000.0,6.920654693934046e-05,43750.0
64.0,5.700061617666087e-07,8.0,0.007874015748031496,0.0,0.0,5000.0,6.92017577246462e-05,43750.0
64.0,5.700058368597694e-07,-1016.0,-inf,1.0,7.296074711805048e-05,5000.0,6.919696917275024e-05,43750.0
64.0,5.700055119533006e-07,8.0,1.0,0.0,0.0,5000.0,6.919218128351496e-05,71250.0
64.0,5.700051870472021e-07,8.0,0.5,0.0,0.0,5000.0,6.918739405680285e-05,71250.0
64.0,5.700048621414741e-07,8.0,0.3333333333333333,0.0,0.0,5000.0,6.91826074924764e-05,71250.0
64.0,5.700045372361164e-07,8.0,0.25,0.0,0.0,5000.0,6.917782159039812e-05,71250.0
64.0,5.700042123311291e-07,8.0,0.2,0.0,0.0,5000.0,6.91730363504306e-05,71250.0
-4160.0,-3.70516465751738e-05,504.0,0.9264705882352942,-1.0,-7.296607077708865e-05,5000.0,6.916825177243645e-05,71250.0
3125632.0,0.027084883864090872,-464.0,-5.8,382.0,0.027117200255554766,5000.0,6.916346785627831e-05,98750.0
-55099392.0,-0.9137248492387112,0.0,0.0,-6726.0,-0.9137345469365575,5000.0,6.915868460181887e-05,141250.0
-42319488.0,-2.3533753772564205,48.0,0.375,-5166.0,-2.353530751708428,32500.0,0.0004493294621871976,183750.0
108795648.0,0.8581579760392709,736.0,0.8518518518518519,13280.0,0.8581583198707593,5000.0,6.912283127116886e-05,198750.0
-105609344.0,-4.988922548539433,-784.0,-9.8,-12891.0,-4.988777089783282,5000.0,6.911805363560962e-05,241250.0
73886336.0,0.777300038512398,336.0,0.8076923076923077,9019.0,0.7772989744031716,5000.0,6.911327666044647e-05,283750.0
-55023808.0,-1.3745197757274707,232.0,0.35802469135802467,-6717.0,-1.3747441670077774,5000.0,6.910850034554251e-05,326250.0
58321984.0,0.5929846366079504,-632.0,-39.5,7120.0,0.5930368149258703,5000.0,6.910372469076083e-05,368750.0
-42730688.0,-0.7682254002114824,872.0,0.9819819819819819,-5217.0,-0.7684489615554574,32500.0,0.00044897254360214123,411250.0
-29398144.0,-1.1210205072762638,-656.0,-2.8275862068965516,-3588.0,-1.120899718837863,47500.0,0.0006557603368537309,426250.0
43064128.0,0.621518444829924,-152.0,-1.9,5257.0,0.6215417356349019,47500.0,0.000655330597040665,426250.0
-65297728.0,-16.361867953878473,88.0,0.5238095238095238,-7971.0,-16.367556468172484,47500.0,0.0006549014201020268,426250.0
-1869632.0,-0.8813963311609945,792.0,0.825,-229.0,-0.8875968992248062,47500.0,0.0006544728049326582,426250.0
46645120.0,0.9565024528395982,-16.0,-0.01694915254237288,5694.0,0.9566532258064516,47500.0,0.0006540447504302926,426250.0
27925504.0,0.36412614431991724,-128.0,-0.1568627450980392,3409.0,0.36417049460527723,47500.0,0.0006536172554955451,426250.0
-66817088.0,-6.766457324700408,-392.0,-0.9245283018867925,-8156.0,-6.768464730290456,47500.0,0.0006531903190319032,426250.0
90594176.0,0.9017133735118583,-144.0,-0.5142857142857142,11059.0,0.9017449445531638,47500.0,0.0006527639399457175,426250.0
-14986880.0,-0.175321957658291,560.0,0.6666666666666666,-1830.0,-0.17538815411155836,47500.0,0.0006523381171461924,426250.0
-2855808.0,-0.034562966921888254,-624.0,-2.888888888888889,-348.0,-0.034503271861986914,47500.0,0.0006519128495453766,426250.0
-77910912.0,-16.522904027036933,400.0,0.6493506493506493,-9511.0,-16.540869565217392,47500.0,0.0006514881360581539,426250.0
101982016.0,0.9558065100477103,-24.0,-0.04054054054054054,12449.0,0.9558507371007371,47500.0,0.0006510639756022342,426250.0
503936.0,0.0047008393929624725,-496.0,-5.166666666666667,62.0,0.004737887819043252,47500.0,0.000650640367098144,426250.0
-42255936.0,-0.6506384198996621,824.0,0.8956521739130435,-5159.0,-0.6508136747823893,47500.0,0.0006502173094692173,426250.0
-35761152.0,-1.2253603594713192,-384.0,-0.7164179104477612,-4365.0,-1.225435148792813,47500.0,0.0006497948016415869,426250.0
64542400.0,0.688624206031091,-296.0,-1.2333333333333334,7879.0,0.6886635783585351,47500.0,0.0006493728425441745,426250.0
-66799936.0,-2.4808106881151524,728.0,0.7520661157024794,-8155.0,-2.4817407181984175,47500.0,0.0006489514311086823,426250.0
79267968.0,0.7464404977788706,-752.0,-3.4814814814814814,9677.0,0.7465092956877266,47500.0,0.0006485305662695839,426250.0
-2873856.0,-0.0278148919682827,192.0,0.47058823529411764,-351.0,-0.027830637488106564,47500.0,0.0006481102469641152,426250.0
10472896.0,0.09203408724056904,440.0,0.5188679245283019,1278.0,0.09200863930885529,47500.0,0.0006476904721322652,426250.0
-3875776.0,-0.0352606483850927,-120.0,-0.16483516483516483,-473.0,-0.03525378251472013,47500.0,0.0006472712407167677,426250.0
-80198336.0,-2.698504203562692,168.0,0.1875,-9790.0,-2.699200441135925,47500.0,0.000646852551663092,426250.0
-12507008.0,-0.7266217010106117,-752.0,-5.222222222222222,-1526.0,-0.7263207996192289,47500.0,0.0006464344039194339,426250.0
94540608.0,0.8459771049679208,616.0,0.8105263157894737,11540.0,0.8459790337951764,47500.0,0.0006460167964367074,426250.0
-87334336.0,-3.5765180424800285,72.0,0.08653846153846154,-10661.0,-3.57751677852349,47500.0,0.0006455997281685355,426250.0
16708672.0,0.406265318222207,-376.0,-0.8245614035087719,2040.0,0.4063745019920319,47500.0,0.0006451831980712418,426250.0
-16196928.0,-0.6496816758227653,-168.0,-0.5833333333333334,-1977.0,-0.6496878080841275,47500.0,0.0006447672051038414,426250.0
91028480.0,0.7850054639983222,-128.0,-0.8,11112.0,0.7850229600847757,47500.0,0.0006443517482280327,426250.0
